"","Gene","Transcript","Region","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"751","ENSG00000056291.17","ENST00000308744.10","CDS",0,NA,NA,NA,NA,NA
"752","ENSG00000056487.15","ENST00000403565.5","CDS",0,NA,NA,NA,NA,NA
"753","ENSG00000056558.10","ENST00000373887.7","CDS",0.143026335839546,0.904701869121888,4.0804728567969,0.221714958259044,0.824535784900797,NA
"754","ENSG00000056586.15","ENST00000373670.5","CDS",61.7837245426094,0.555034616476841,0.248310788051325,2.23524165354474,0.0254014882537726,0.158179182335459
"755","ENSG00000056736.9","ENST00000288167.7","CDS",115.732120354294,-0.286914214856019,0.19590484551345,-1.46455905214616,0.143041260724455,0.445370551433481
"756","ENSG00000056972.18","ENST00000368761.9","CDS",20.7985028766632,-0.261795341800378,0.411309994831497,-0.636491563759905,0.524456077859904,0.802898277770435
"757","ENSG00000056998.19","ENST00000381163.7","CDS",0.823709955854308,-1.95959664722055,2.2145198040862,-0.884885582691441,0.37621834464124,NA
"758","ENSG00000057019.15","ENST00000326840.10","CDS",7.34256250816194,-0.0934237969828044,0.725955092094141,-0.128690876336865,0.89760225500472,0.968012117543013
"759","ENSG00000057149.15","ENST00000283752.9","CDS",7.1124163596593,4.32215650571212,1.18373163794368,3.65129761439877,0.000260918668119941,0.00475560317562638
"760","ENSG00000057252.12","ENST00000367619.7","CDS",104.668436587087,1.29444797099891,0.209425682673366,6.18094187147914,6.37202777432748e-10,4.97358656431286e-08
"761","ENSG00000057294.14","ENST00000340811.8","CDS",6.12393099764261,1.82675532435565,0.823332589778354,2.21873316693005,0.0265048831915797,0.162743466080814
"762","ENSG00000057468.6","ENST00000263187.3","CDS",0.526550152253837,-2.53616483144651,2.69969321713401,-0.939427048729226,0.347511530924573,NA
"763","ENSG00000057593.13","ENST00000375581.3","CDS",0.665764713212753,-1.57131603573123,2.39138198488609,-0.657074463913418,0.511133037591344,NA
"764","ENSG00000057608.16","ENST00000380191.8","CDS",355.875036370213,-0.427545797756275,0.119905592151995,-3.56568688818374,0.000362904442005696,0.00630309862033982
"765","ENSG00000057657.16","ENST00000369096.8","CDS",2.55644921358149,-1.45257901910049,1.25466277552563,-1.15774457283309,0.246968288497095,NA
"766","ENSG00000057663.15","ENST00000369076.7","CDS",17.0951836464747,-0.229338599865485,0.460506087007109,-0.498014263733162,0.618473988660415,0.852593749382882
"767","ENSG00000057704.12","ENST00000261226.8","CDS",0.358414312642026,-1.97699844305425,3.38238087938367,-0.584499059554316,0.558884597799356,NA
"768","ENSG00000057757.9","ENST00000246151.8","CDS",25.2522401135095,-0.203935688814702,0.39688258377377,-0.513843885200438,0.607361142774861,0.846893179445378
"769","ENSG00000057935.13","ENST00000407270.7","CDS",19.6477864169106,-0.109655951422843,0.442990221687379,-0.247535828229246,0.8044935671174,0.935847303056015
"770","ENSG00000058056.8","ENST00000263966.7","CDS",27.4330765825675,-0.48746936794674,0.391762649361301,-1.24429771123274,0.213390013104807,0.545071376394577
"771","ENSG00000058063.15","ENST00000323116.9","CDS",41.2202651433625,0.851890153500879,0.309455183970062,2.75287084408091,0.00590751970370881,0.0552142495159256
"772","ENSG00000058085.14","ENST00000264144.4","CDS",0.67675554675415,1.42848724652906,2.38250715760225,0.599573118582646,0.548790766709836,NA
"773","ENSG00000058091.16","ENST00000380050.7","CDS",5.70868061781747,-0.223399518210681,0.790944902478713,-0.282446372067861,0.777601261995546,0.924424241821237
"774","ENSG00000058262.9","ENST00000243253.7","CDS",55.4371459465293,-0.0232482126394953,0.256942353424235,-0.0904802666032655,0.927905574595218,0.980249457612987
"775","ENSG00000058272.18","ENST00000450142.6","CDS",115.736368415436,-0.503348135965774,0.193402231611178,-2.60259735253583,0.00925205432013328,0.0773526209512369
"776","ENSG00000058335.15","ENST00000558480.6","CDS",0.179207156321013,-1.0188514825206,4.0804728567969,-0.249689562527903,0.802827430491918,NA
"777","ENSG00000058404.19","ENST00000457475.5","CDS",0,NA,NA,NA,NA,NA
"778","ENSG00000058453.16","ENST00000375541.9","CDS",9.12876373291171,-0.500448097448486,0.64943689808655,-0.770587718257105,0.440951343273181,0.752821346430799
"779","ENSG00000058600.15","ENST00000299853.9","CDS",34.6446013663914,0.424912977101756,0.325848726138895,1.30401914451749,0.192227054999914,0.518744163994227
"780","ENSG00000058668.14","ENST00000357681.9","CDS",25.9694294387535,-0.12995841460307,0.374980840480114,-0.346573479425444,0.728911772766598,0.904537792002253
"781","ENSG00000058673.16","ENST00000639812.1","CDS",0,NA,NA,NA,NA,NA
"782","ENSG00000058729.10","ENST00000283109.7","CDS",29.5994791092315,0.215995223659191,0.355082347759168,0.608296146013114,0.542991076678265,0.81194556288904
"783","ENSG00000058799.14","ENST00000072644.6","CDS",7.8879549493532,-0.05522986865972,0.671543349325361,-0.0822431920667586,0.934453327456327,0.982521815412201
"784","ENSG00000058804.11","ENST00000371429.3","CDS",113.80449246146,0.237007627947012,0.215389071759803,1.10036979132961,0.271171034968954,0.610328820725855
"785","ENSG00000058866.14","ENST00000265022.7","CDS",0,NA,NA,NA,NA,NA
"786","ENSG00000059122.16","ENST00000253928.13","CDS",12.1090892653585,-0.117918589555144,0.564341636724194,-0.208948944897315,0.834488094856537,0.947334381026767
"787","ENSG00000059145.18","ENST00000389221.8","CDS",5.24693842131684,0.0971627336269815,0.871533872824538,0.111484747359375,0.91123196004263,0.973019304909312
"788","ENSG00000059377.16","ENST00000416849.6","CDS",0.719898784962348,1.65957406379347,2.47676398301959,0.670057411675606,0.502821192428131,NA
"789","ENSG00000059378.12","ENST00000263549.7","CDS",22.7021696933735,0.441390024698462,0.403995282544249,1.09256232379426,0.274586012472099,0.615306153304233
"790","ENSG00000059573.8","ENST00000371224.6","CDS",91.6530620317329,-0.448009030785,0.209366382469108,-2.13983269664175,0.0323682898038894,0.186040339092057
"791","ENSG00000059691.11","ENST00000263985.10","CDS",12.9046811259014,0.0344382386708791,0.541894536491617,0.0635515517352182,0.949327309823549,0.984369916128768
"792","ENSG00000059728.10","ENST00000264444.6","CDS",6.65211688191979,1.34604419026244,0.782460363223682,1.72027140738073,0.0853831183028885,0.338937365296033
"793","ENSG00000059758.7","ENST00000261211.7","CDS",24.4068672452395,0.206739949417179,0.394179781172029,0.52448136432181,0.599943778174026,0.842727162534081
"794","ENSG00000059769.19","ENST00000313525.3","CDS",22.1504644536783,-0.540256346401435,0.436283788577931,-1.23831405279212,0.215599635122339,0.546845671219868
"795","ENSG00000059804.15","ENST00000075120.11","CDS",10.2921644228079,-1.27698759962506,0.60784598425486,-2.10084072726167,0.0356549499655497,0.197814358870182
"796","ENSG00000059915.16","ENST00000020673.5","CDS",11.2342813480935,-0.176304726613563,0.56234326873582,-0.313517981658973,0.75388716143919,0.914412363667345
"797","ENSG00000060069.16","ENST00000613122.4","CDS",22.3864718280199,0.0335798336995008,0.395452882517748,0.0849148790766338,0.932329062719684,0.981889555321154
"798","ENSG00000060138.12","ENST00000228251.8","CDS",140.599467858767,-0.310213910720107,0.177965697044888,-1.74311069982134,0.0813142799541796,0.329543603857109
"799","ENSG00000060140.8","ENST00000075503.7","CDS",0.139214560958916,0.904701869121888,4.0804728567969,0.221714958259044,0.824535784900797,NA
"800","ENSG00000060237.16","ENST00000530271.6","CDS",215.397061421793,0.09208661843334,0.156363645915059,0.588926012145843,0.555910907350705,0.819363158548099
"801","ENSG00000060339.13","ENST00000265872.10","CDS",262.286925216275,0.596841323065995,0.139170270765846,4.28856910158765,1.79827854586448e-05,0.000526859545314165
"802","ENSG00000060491.16","ENST00000370461.5","CDS",67.3262869734884,-0.234101577623803,0.258620086258623,-0.905194878752373,0.365362154504372,0.697326396734103
"803","ENSG00000060558.3","ENST00000262958.3","CDS",0.139214560958916,0.904701869121888,4.0804728567969,0.221714958259044,0.824535784900797,NA
"804","ENSG00000060566.13","ENST00000078445.6","CDS",0,NA,NA,NA,NA,NA
"805","ENSG00000060642.10","ENST00000374145.5","CDS",2.28637817506278,0.393179596081762,1.35048921114976,0.291138642823382,0.770945286653722,NA
"806","ENSG00000060656.19","ENST00000373779.7","CDS",11.2205776138003,0.808056095546597,0.593171654255196,1.36226350289988,0.173114741322564,0.492551643137556
"807","ENSG00000060688.12","ENST00000263694.8","CDS",37.8394121927783,-0.135739226892424,0.319182227677037,-0.425271882712002,0.67063848811719,0.880019825182679
"808","ENSG00000060709.15","ENST00000261655.8","CDS",0,NA,NA,NA,NA,NA
"809","ENSG00000060718.21","ENST00000358392.6","CDS",0.179207156321013,-1.0188514825206,4.0804728567969,-0.249689562527903,0.802827430491918,NA
"810","ENSG00000060749.15","ENST00000650167.1","CDS",97.0139865633592,-0.270559789882405,0.215726085478631,-1.25418207669283,0.209775832966572,0.541792849730538
"811","ENSG00000060762.18","ENST00000621630.1","CDS",4.6211967814687,0.48008093702242,0.909536619346331,0.527830245435798,0.5976171626701,0.842149323084588
"812","ENSG00000060971.17","ENST00000333167.12","CDS",10.4168297256865,0.86623104353674,0.598708892474243,1.44683176486143,0.147944047855319,0.453727621271938
"813","ENSG00000060982.14","ENST00000261192.11","CDS",0.16813583961181,-1.0188514825206,4.0804728567969,-0.249689562527903,0.802827430491918,NA
"814","ENSG00000061273.17","ENST00000354334.7","CDS",24.8402365341283,0.284943622603384,0.386303507723848,0.737615933860684,0.460747869997556,0.765925747750139
"815","ENSG00000061337.15","ENST00000381569.5","CDS",0.163040541126683,-1.0188514825206,4.0804728567969,-0.249689562527903,0.802827430491918,NA
"816","ENSG00000061455.10","ENST00000407847.4","CDS",0.139214560958916,0.904701869121888,4.0804728567969,0.221714958259044,0.824535784900797,NA
"817","ENSG00000061492.11","ENST00000398754.1","CDS",0,NA,NA,NA,NA,NA
"818","ENSG00000061656.9","ENST00000374273.7","CDS",13.0624097615593,-0.0327467378917787,0.546393735503323,-0.0599324914690197,0.952209401947211,0.985406803806226
"819","ENSG00000061676.14","ENST00000361354.8","CDS",150.076101387858,-0.244082304523844,0.170157527410905,-1.43444905575304,0.151444157149542,0.459295952726662
"820","ENSG00000061794.12","ENST00000081029.7","CDS",38.8284746666099,0.000762380937647819,0.318827420962985,0.0023912025362973,0.998092098232718,0.999370259476211
"821","ENSG00000061918.12","ENST00000264424.12","CDS",0,NA,NA,NA,NA,NA
"822","ENSG00000061936.9","ENST00000261674.8","CDS",40.6987460271012,0.336097195108914,0.315176980689172,1.06637608614055,0.286253667412345,0.625281723839187
"823","ENSG00000061938.17","ENST00000333602.11","CDS",6.86758828866046,0.787627035422317,0.723342201721509,1.08887195237305,0.276210356284485,0.61759409766532
"824","ENSG00000061987.15","ENST00000393630.7","CDS",34.2973879976853,0.532368733239695,0.36595432102957,1.45474094073254,0.145740993822818,0.449554639549289
"825","ENSG00000062038.13","ENST00000264012.8","CDS",0.16813583961181,-1.0188514825206,4.0804728567969,-0.249689562527903,0.802827430491918,NA
"826","ENSG00000062096.14","ENST00000381127.5","CDS",0.179207156321013,-1.0188514825206,4.0804728567969,-0.249689562527903,0.802827430491918,NA
"827","ENSG00000062194.15","ENST00000424459.7","CDS",67.988229388553,0.145725004209337,0.243875207806335,0.597539231314812,0.550147422456583,0.815254694872256
"828","ENSG00000062282.14","ENST00000228027.11","CDS",1.00272033062753,3.40230282715996,2.01373115694316,1.68955166404867,0.0911137599043377,NA
"829","ENSG00000062370.16","ENST00000354340.8","CDS",10.3959836249281,0.182317985787156,0.592361601895669,0.307781573288518,0.75824854379635,0.91642483823381
"830","ENSG00000062485.18","ENST00000351328.7","CDS",61.3952502446565,-0.248563154132666,0.280007877126932,-0.887700577151935,0.374701835374836,0.706473087533963
"831","ENSG00000062524.15","ENST00000263800.10","CDS",3.49964603059315,-0.196850432127145,0.998056859657059,-0.197233684857178,0.843644671614155,0.950876261246576
"832","ENSG00000062582.13","ENST00000317534.5","CDS",0.521454853768709,-2.5248351042474,2.70822580170931,-0.932283823104349,0.351189865642307,NA
"833","ENSG00000062598.17","ENST00000290246.10","CDS",14.8319649536913,0.657211457150566,0.493856058483905,1.33077532584727,0.183262949071991,0.50581658275614
"834","ENSG00000062650.18","ENST00000298767.9","CDS",171.894898838022,0.418560780560282,0.158122186210178,2.64707180309236,0.00811921114641801,0.0701766136704346
"835","ENSG00000062716.12","ENST00000262291.8","CDS",89.7545473116357,-0.398043410168788,0.228045241161502,-1.7454580860422,0.0809051622760357,0.328536649830209
"836","ENSG00000062725.9","ENST00000083182.7","CDS",14.2658918383035,0.784617859276543,0.53516525832065,1.46612256135362,0.142614900327808,0.444584559710925
"837","ENSG00000062822.13","ENST00000440232.6","CDS",21.2374072923218,-0.415795735757669,0.41428715542613,-1.00364138813328,0.315551497667138,0.650738492172061
"838","ENSG00000063015.19","ENST00000317338.16","CDS",17.5291558050769,0.966059883052335,0.466954411570524,2.06885267408258,0.0385599137634918,0.208390654456503
"839","ENSG00000063046.17","ENST00000262056.13","CDS",2884.4129866916,-0.182208284072806,0.0889620775304955,-2.04815680041135,0.040544637813616,0.215169658714272
"840","ENSG00000063127.15","ENST00000454748.7","CDS",0.35833382947422,1.89610767979376,3.13049966002466,0.605688511647634,0.544721614191841,NA
"841","ENSG00000063169.10","ENST00000396720.7","CDS",1.21104554714923,-3.74145894331565,1.93025692316611,-1.9383217324141,0.0525839826035505,NA
"842","ENSG00000063176.15","ENST00000599029.2","CDS",5.08271823619152,1.99176782102337,0.931235456634443,2.13884448539124,0.0324482653153116,0.186395231937675
"843","ENSG00000063177.12","ENST00000549920.5","CDS",279.810316361791,0.0483334646797773,0.144434683818753,0.334638906679989,0.737897492064482,0.907669419406879
"844","ENSG00000063180.8","ENST00000084798.8","CDS",4.73003456719183,0.352371827861765,0.900420673715102,0.391341334276447,0.695544949779063,0.891221442542722
"845","ENSG00000063241.7","ENST00000425675.6","CDS",3.49929890132602,1.284576359053,1.14364698980191,1.12322803321984,0.261340659555639,0.599418628074564
"846","ENSG00000063244.12","ENST00000450554.6","CDS",87.1236658413256,0.0178895935082475,0.226831933408156,0.0788671737680663,0.937138273423342,0.983069136210288
"847","ENSG00000063245.14","ENST00000270460.10","CDS",12.258749770736,-0.251818857581946,0.550465936561582,-0.457464923542592,0.647336908584183,0.869322286613248
"848","ENSG00000063322.13","ENST00000315588.9","CDS",2.62994226455677,-0.590998490761074,1.17142310288402,-0.504513261951254,0.613900745142769,NA
"849","ENSG00000063438.16","ENST00000316418.9","CDS",27.5579970985401,0.469952998395336,0.363532186440422,1.29274109947994,0.196100617901909,0.524828371441826
"850","ENSG00000063587.14","ENST00000370249.3","CDS",3.24667115127544,-1.39318782963376,1.09448490283859,-1.2729164431784,0.203047693698962,0.533580742244123
"851","ENSG00000063601.16","ENST00000445323.6","CDS",46.9196850002246,0.394913429434972,0.284287801575057,1.38913251728358,0.164792457393278,0.478693999104054
"852","ENSG00000063660.8","ENST00000264039.6","CDS",20.9148947356226,0.0904947913246393,0.411654885469962,0.219831695235019,0.826002234145906,0.945257173379058
"853","ENSG00000063761.15","ENST00000238561.9","CDS",3.88067027391071,0.636062124072606,0.947613412141726,0.671225328728754,0.502076995389161,0.789077355956682
"854","ENSG00000063854.12","ENST00000397356.7","CDS",16.4843888040431,1.28300211089136,0.494152119872753,2.59637075162552,0.00942143439305666,0.0783841876883681
"855","ENSG00000063978.15","ENST00000511600.5","CDS",13.2158302707792,0.407550841898344,0.554578730276973,0.734883650685271,0.462410356233296,0.766933640305832
"856","ENSG00000064012.21","ENST00000358485.8","CDS",83.2602804483506,0.577683589856793,0.217753996693884,2.6529184245876,0.00797991538889918,0.069274468548
"857","ENSG00000064042.17","ENST00000313860.11","CDS",311.590516484093,-0.532416857600445,0.134124643679028,-3.96956773189694,7.20031376585021e-05,0.00167325473308678
"858","ENSG00000064102.14","ENST00000261191.11","CDS",133.309528329782,-1.80679877730062,0.192071138118195,-9.40692492897483,5.10864021613626e-21,1.93466097074049e-18
"859","ENSG00000064115.10","ENST00000343028.8","CDS",52.1295692153025,-0.0839046486486659,0.264852276472924,-0.316797913788154,0.751396947297439,0.914095436707578
"860","ENSG00000064195.7","ENST00000434704.2","CDS",0,NA,NA,NA,NA,NA
"861","ENSG00000064199.6","ENST00000532692.1","CDS",6.25389990513276,-1.22469009615032,0.771758060046657,-1.58688345422176,0.112539042955478,0.39179833647251
"862","ENSG00000064201.15","ENST00000182290.8","CDS",0,NA,NA,NA,NA,NA
"863","ENSG00000064205.10","ENST00000372868.6","CDS",4.37191150662887,0.584827445890704,0.987305508280998,0.592346989848107,0.553618255915516,0.817679671585927
"864","ENSG00000064218.4","ENST00000190165.2","CDS",0,NA,NA,NA,NA,NA
"865","ENSG00000064225.12","ENST00000394162.5","CDS",0.143026335839546,0.904701869121888,4.0804728567969,0.221714958259044,0.824535784900797,NA
"866","ENSG00000064270.12","ENST00000416219.6","CDS",17.5590424429486,0.384085635470181,0.447648359765324,0.858007467449529,0.390888340031472,0.716920767142924
"867","ENSG00000064300.8","ENST00000172229.7","CDS",1.70701328987603,-0.425482654728617,1.46126264077471,-0.291174661457874,0.770917740608434,NA
"868","ENSG00000064309.14","ENST00000392693.7","CDS",6.46028731634613,0.0409524597483546,0.747295686212768,0.0548008780244648,0.956297100893129,0.986192263508925
"869","ENSG00000064313.11","ENST00000378164.6","CDS",63.5187154827497,-0.49304777083871,0.250610097473021,-1.96738988496578,0.0491382795765945,0.240977893846848
"870","ENSG00000064393.15","ENST00000406875.7","CDS",14.2955094449428,1.41276611875013,0.563539069965683,2.50695327803299,0.0121776807226136,0.0939040613791283
"871","ENSG00000064419.13","ENST00000265388.9","CDS",80.8030951135284,0.214814701274602,0.219333822496151,0.979396149804352,0.327384278768481,0.660257248601127
"872","ENSG00000064489.22","ENST00000444486.7","CDS",0,NA,NA,NA,NA,NA
"873","ENSG00000064490.13","ENST00000303088.8","CDS",5.43032312632399,-0.745275303578218,0.836543695380821,-0.8908982372271,0.372983766081874,0.705467815054968
"874","ENSG00000064545.14","ENST00000162044.13","CDS",3.98836783082834,-0.32003657866683,0.935791540131434,-0.341995588699038,0.732354212033819,0.905808856664545
"875","ENSG00000064547.13","ENST00000542587.5","CDS",0,NA,NA,NA,NA,NA
"876","ENSG00000064601.18","ENST00000372484.7","CDS",22.5035173494228,0.233829201709625,0.411375956166741,0.568407555678457,0.569758261145486,0.82714363108079
"877","ENSG00000064607.16","ENST00000452918.6","CDS",70.2332399477125,0.306930449670497,0.239572580889417,1.28115850541416,0.200137997544546,0.530981705472577
"878","ENSG00000064651.13","ENST00000262461.6","CDS",51.1486305367375,0.389743517214433,0.268770627135388,1.45009713810024,0.147031433086249,0.451877488219687
"879","ENSG00000064652.10","ENST00000261369.8","CDS",3.27330362574287,0.490203796310084,1.13035037831205,0.433674200244092,0.664525044205223,0.878217471500376
"880","ENSG00000064655.18","ENST00000327619.9","CDS",0,NA,NA,NA,NA,NA
"881","ENSG00000064666.14","ENST00000263097.8","CDS",33.5622128905365,-0.994975115441602,0.356597749986136,-2.7901889887984,0.00526772830127806,0.0507658076159926
"882","ENSG00000064687.12","ENST00000263094.10","CDS",13.2616233958532,0.0311976975053042,0.541497804591114,0.057613710047932,0.95405632877486,0.986155710557087
"883","ENSG00000064692.18","ENST00000261367.11","CDS",2.83819384824136,3.82529610044154,1.54047175339732,2.48319782041139,0.013020875586908,NA
"884","ENSG00000064703.11","ENST00000369702.4","CDS",77.1384633510217,0.278201385105291,0.225374739198014,1.2343947067682,0.217055860483362,0.548665435937679
"885","ENSG00000064726.9","ENST00000261721.8","CDS",37.4236110807864,-0.950904126726871,0.338841453644902,-2.80633941478541,0.00501078811704528,0.0487240344533842
"886","ENSG00000064763.10","ENST00000536681.7","CDS",21.5579927979385,0.794358586775391,0.435997302109637,1.82193463797086,0.0684649038132093,0.29827594439287
"887","ENSG00000064787.13","ENST00000395961.7","CDS",0,NA,NA,NA,NA,NA
"888","ENSG00000064835.10","ENST00000350375.6","CDS",0.983438887799276,0.970868131478793,3.93625807003759,0.246647479459984,0.805181056164444,NA
"889","ENSG00000064886.13","ENST00000445067.6","CDS",0,NA,NA,NA,NA,NA
"890","ENSG00000064932.15","ENST00000361757.7","CDS",50.3889841772533,0.298956572135924,0.280107424138701,1.06729256839651,0.285839742900897,0.625046107741901
"891","ENSG00000064933.17","ENST00000441310.6","CDS",47.4287311890664,-0.0198011489280231,0.291201134245037,-0.0679981861312428,0.945787078201725,0.983907043168264
"892","ENSG00000064961.18","ENST00000333651.10","CDS",68.8819682001391,-0.555674296274396,0.23853383786878,-2.32954075295631,0.0198304366791664,0.134109991776739
"893","ENSG00000064989.12","ENST00000409998.5","CDS",0,NA,NA,NA,NA,NA
"894","ENSG00000064995.17","ENST00000361288.8","CDS",33.8670932061932,-0.0559564019000907,0.336502579033737,-0.166288181388591,0.867930166445435,0.957654683490296
"895","ENSG00000064999.14","ENST00000360359.4","CDS",7.2434556868717,0.647567771536191,0.753591317153289,0.859308960700868,0.390170081767397,0.716604787661941
"896","ENSG00000065000.17","ENST00000643116.2","CDS",124.014216823298,-0.44884153886986,0.188829277855889,-2.37697005446586,0.0174555051527144,0.121664989902184
"897","ENSG00000065029.14","ENST00000373953.7","CDS",7.44429561513557,2.97933779877836,0.877779110857989,3.39417714767238,0.00068835150071035,0.0108423667139615
"898","ENSG00000065054.13","ENST00000424542.6","CDS",15.1398954128474,0.440900056882479,0.494885190734072,0.890913822311968,0.372975404344468,0.705467815054968
"899","ENSG00000065057.7","ENST00000219066.5","CDS",14.515144328814,0.189037403250054,0.511017864162613,0.369923277652578,0.711439656773422,0.89740863533462
"900","ENSG00000065060.16","ENST00000192788.5","CDS",35.3906513412006,0.309174242921337,0.319285199398272,0.968332523724901,0.332878326681837,0.665997118791625
"901","ENSG00000065135.10","ENST00000369851.5","CDS",64.7831779198153,0.247544380331196,0.243216010187226,1.01779640304369,0.30877472177834,0.647348493278832
"902","ENSG00000065150.18","ENST00000357602.7","CDS",789.516164043809,-0.141074072760861,0.0945719921054491,-1.49171091377203,0.135774946779369,0.433572401879776
"903","ENSG00000065154.11","ENST00000368845.5","CDS",14.1188406523452,0.162129048399015,0.513668223289889,0.315629896980249,0.752283442339539,0.914095436707578
"904","ENSG00000065183.15","ENST00000349139.5","CDS",260.14698984571,-0.250310257893137,0.140349685564977,-1.78347572982094,0.0745088953266893,0.313133355822194
"905","ENSG00000065243.19","ENST00000370521.7","CDS",68.9147413364641,0.177758727298682,0.235916411334429,0.753481821350256,0.451160431154291,0.76011128827692
"906","ENSG00000065268.10","ENST00000585809.5","CDS",3.87998633571955,-0.625815251331765,0.949546871218723,-0.659067256499454,0.509852580790914,0.794909049708251
"907","ENSG00000065320.8","ENST00000173229.6","CDS",1.85936012156315,-3.28496867062154,1.69691745989749,-1.93584469972982,0.0528867243991583,NA
"908","ENSG00000065325.12","ENST00000262441.9","CDS",4.22674275529458,-1.43294810445472,0.998846053451642,-1.43460356028137,0.151400099491342,0.459295952726662
"909","ENSG00000065328.16","ENST00000378694.1","CDS",59.2326163124695,0.00116954291340064,0.269596591981444,0.00433812202448443,0.996538690270361,0.999189613782821
"910","ENSG00000065357.19","ENST00000331886.9","CDS",11.4727367557276,-0.736246404513653,0.562012726633521,-1.31001731744368,0.190189977277918,0.516244363596154
"911","ENSG00000065361.15","ENST00000267101.7","CDS",10.3049463576207,2.35243155036,0.700897003755363,3.35631560379887,0.000789883742268178,0.0120186923581728
"912","ENSG00000065371.17","ENST00000184183.8","CDS",0.139214560958916,0.904701869121888,4.0804728567969,0.221714958259044,0.824535784900797,NA
"913","ENSG00000065413.19","ENST00000647377.1","CDS",5.18489429432042,-0.938808905306731,0.826317639187498,-1.1361356224101,0.255899808480922,0.595488288966187
"914","ENSG00000065427.14","ENST00000319410.9","CDS",355.327571409402,0.0664977556757411,0.118342264442322,0.561910455145556,0.574177029944884,0.830267665612034
"915","ENSG00000065457.10","ENST00000307921.7","CDS",4.72006594836526,0.00575492309193275,0.859933820201338,0.00669228603031956,0.994660368157369,0.999189613782821
"916","ENSG00000065485.19","ENST00000316218.11","CDS",12.2388430110853,-0.397441924553112,0.532570723371166,-0.74627069628858,0.455503909452077,0.76329183761035
"917","ENSG00000065491.8","ENST00000373491.3","CDS",4.58147436925773,1.00989932059918,0.922195098456987,1.095103760895,0.273471181223741,0.613480216764535
"918","ENSG00000065518.7","ENST00000184266.2","CDS",20.8037911884105,0.307659375438661,0.41921285450982,0.733897761313646,0.463011051596786,0.767411174919895
"919","ENSG00000065526.10","ENST00000375759.7","CDS",165.100520486036,-0.237524131920987,0.210858952903644,-1.12645979053841,0.259970951114489,0.598155484956267
"920","ENSG00000065534.18","ENST00000360772.7","CDS",13.8399809257007,-1.73240028773829,0.556409611906511,-3.11353407753382,0.00184861160560849,0.0235980024985877
"921","ENSG00000065548.17","ENST00000337859.10","CDS",346.247794005555,-0.732188952407217,0.120217963340113,-6.09051203384437,1.12550123047538e-09,8.2793166054754e-08
"922","ENSG00000065559.14","ENST00000415385.7","CDS",7.69041159728475,0.321087885083647,0.67144835549416,0.47820190854044,0.632506504260294,0.859452359609503
"923","ENSG00000065600.12","ENST00000261455.8","CDS",5.96247467025294,-0.214776447282583,0.798975502791043,-0.268814809130329,0.788072196642394,0.927126683067787
"924","ENSG00000065609.14","ENST00000521485.5","CDS",0.179207156321013,-1.0188514825206,4.0804728567969,-0.249689562527903,0.802827430491918,NA
"925","ENSG00000065613.13","ENST00000369755.3","CDS",180.874825570613,-0.241671928356088,0.165137374545614,-1.46345991645479,0.143341574015929,0.445747401206763
"926","ENSG00000065615.13","ENST00000369681.9","CDS",44.3032032277607,0.112843909607755,0.288214063542085,0.391528117056224,0.69540690965319,0.891221442542722
"927","ENSG00000065618.19","ENST00000353479.10","CDS",6.00181200560328,-0.333381411498365,0.771052132895484,-0.432372076122063,0.665471009820495,0.878381617209224
"928","ENSG00000065621.14","ENST00000338595.6","CDS",0.628336184338964,-1.49182846556962,2.59581972190791,-0.574704188037039,0.565491374570555,NA
"929","ENSG00000065665.20","ENST00000298428.13","CDS",6.17550808446837,0.812148094958688,0.768895472355862,1.05625292924447,0.290852674852621,0.629811224135547
"930","ENSG00000065675.14","ENST00000263125.9","CDS",0.179207156321013,-1.0188514825206,4.0804728567969,-0.249689562527903,0.802827430491918,NA
"931","ENSG00000065717.14","ENST00000262953.10","CDS",1.46593221366418,0.224814925149563,1.51335585799347,0.14855390684359,0.881905646331712,NA
"932","ENSG00000065802.11","ENST00000264607.8","CDS",4.71848828137961,0.446470599296942,0.934929899093633,0.477544465878963,0.632974465183637,0.859724417821443
"933","ENSG00000065809.13","ENST00000181796.6","CDS",24.9633555465252,0.771928287655012,0.405666974020813,1.90286204470618,0.0570585487132367,0.268627261925456
"934","ENSG00000065833.8","ENST00000369705.3","CDS",43.2600895504804,-0.456223323175016,0.2980712264822,-1.53058491609307,0.125872012006391,0.417058108478727
"935","ENSG00000065882.15","ENST00000261439.8","CDS",18.4844523122374,-0.0128000032750139,0.469605237576125,-0.0272569431744019,0.978254798466583,0.994349410675564
"936","ENSG00000065883.15","ENST00000181839.9","CDS",93.1726899156361,0.089792297890796,0.210651020492753,0.426260920458655,0.669917730721906,0.879998560718331
"937","ENSG00000065911.11","ENST00000394053.6","CDS",228.229945173271,-0.155187213177067,0.144676575503752,-1.07264920141162,0.283428540409559,0.622836197224961
"938","ENSG00000065923.9","ENST00000616978.4","CDS",3.07510740410193,0.610595628824272,1.09031604467962,0.560017099449076,0.575467774363706,0.830861055191881
"939","ENSG00000065970.8","ENST00000162391.7","CDS",1.96740867735792,-0.581838159677904,1.30350370436811,-0.446364791851479,0.655333760989903,NA
