"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000123569.8:ENST00000217926.5:CDS",0,NA,NA,NA,NA,NA
"ENSG00000123570.3:ENST00000243298.2:CDS",0,NA,NA,NA,NA,NA
"ENSG00000123572.16:ENST00000243300.13:CDS",0.164301090636343,-0.759986425353481,4.0804728567969,-0.186249597050391,0.852249031507618,NA
"ENSG00000123575.8:ENST00000493442.1:CDS",37.60580185376,-0.179049144116552,0.330012679040201,-0.542552318405745,0.587438076099307,NA
"ENSG00000123576.5:ENST00000372588.4:CDS",0,NA,NA,NA,NA,NA
"ENSG00000123584.7:ENST00000243314.5:CDS",0,NA,NA,NA,NA,NA
"ENSG00000123594.5:ENST00000380622.4:CDS",0.164301090636343,-0.759986425353481,4.0804728567969,-0.186249597050391,0.852249031507618,NA
"ENSG00000123595.7:ENST00000464506.1:CDS",56.5361530617787,0.0767346355974087,0.30405800416612,0.252368411770161,0.800756313842308,0.972698700255646
"ENSG00000123600.19:ENST00000612742.4:CDS",12.4028374311307,0.364384618657377,0.525806378830835,0.693001517911612,0.488308598925678,NA
"ENSG00000123607.14:ENST00000243344.7:CDS",15.842591740258,0.176898147601464,0.484519446433245,0.365100201661022,0.715036610379428,NA
"ENSG00000123609.10:ENST00000243346.9:CDS",6.79020228386694,-0.00049487383394302,0.695372404960559,-0.000711667346033222,0.999432171660104,NA
"ENSG00000123610.4:ENST00000243347.4:CDS",0.36110910454971,2.07048976162195,2.97655518421478,0.69559931984535,0.486679792254298,NA
"ENSG00000123612.15:ENST00000243349.12:CDS",0.177618956496131,1.16356692628901,4.0804728567969,0.285154923736556,0.775525452875901,NA
"ENSG00000123636.17:ENST00000392783.6:CDS",40.2838029811206,-0.0933992305085531,0.31445466732771,-0.297019698585732,0.766451470117531,NA
"ENSG00000123643.12:ENST00000243389.7:CDS",0.517134865309809,1.08537326271764,2.53043130415951,0.42892816767383,0.667975500730417,NA
"ENSG00000123684.12:ENST00000366997.8:CDS",41.4910582527913,-0.392642751420873,0.322217163251649,-1.2185656017157,0.223009111529546,NA
"ENSG00000123685.8:ENST00000243440.1:CDS",3.41863582114562,-1.12868089752557,1.04265715561844,-1.08250434137778,0.279028487377872,NA
"ENSG00000123689.5:ENST00000367029.4:CDS",0,NA,NA,NA,NA,NA
"ENSG00000123700.4:ENST00000243457.3:CDS",1.0818868769944,-3.45691656014306,1.89274546606772,-1.82640329728275,0.0677895355716522,NA
"ENSG00000123728.9:ENST00000342983.6:CDS",13.6354375636543,-0.00806737349836492,0.513168784231188,-0.0157207019332853,0.987457211283024,NA
"ENSG00000123737.12:ENST00000512454.5:CDS",92.0440589080042,0.370450995476936,0.247208625069318,1.49853588390397,0.13399407675796,0.703126512368915
"ENSG00000123739.10:ENST00000243501.9:CDS",9.02866423450622,0.191755925701503,0.631093457538576,0.303847113943154,0.761244370832445,NA
"ENSG00000123810.7:ENST00000243578.7:CDS",16.1199228849905,-0.119879060575877,0.486089271671184,-0.246619433018406,0.80520276363313,NA
"ENSG00000123815.11:ENST00000324464.7:CDS",5.54660789207063,-0.286539401003272,0.811976653169826,-0.352891182135186,0.724170021737554,NA
"ENSG00000123836.14:ENST00000367080.7:CDS",42.1136242030283,-0.144550414100074,0.307480994379367,-0.470111703625261,0.63827521293247,NA
"ENSG00000123838.10:ENST00000367070.7:CDS",0.65516351643141,0.213977458159709,2.2255981248514,0.0961437987255653,0.923406366051009,NA
"ENSG00000123843.12:ENST00000243611.9:CDS",33.1607685788118,-0.199943320765769,0.385748684481589,-0.518325347070139,0.60423129092438,NA
"ENSG00000123892.11:ENST00000243662.10:CDS",1.15074196736794,-1.16484447183236,1.8833513874619,-0.618495560407433,0.536248723409306,NA
"ENSG00000123901.8:ENST00000243673.6:CDS",0.164301090636343,-0.759986425353481,4.0804728567969,-0.186249597050391,0.852249031507618,NA
"ENSG00000123908.11:ENST00000220592.9:CDS",39.4093726098223,0.329834054715867,0.336546496931568,0.980054933636508,0.327059003099604,NA
"ENSG00000123933.16:ENST00000337190.6:CDS",2.18652081222307,0.889038776731129,1.2875920551506,0.690466186999847,0.489901066604004,NA
"ENSG00000123975.4:ENST00000314355.6:CDS",43.0289196575754,0.366100078099439,0.320022990882516,1.14398055305294,0.252631702065072,NA
"ENSG00000123977.9:ENST00000309931.2:CDS",0,NA,NA,NA,NA,NA
"ENSG00000123983.13:ENST00000357430.7:CDS",233.958947381761,-0.0462015358670655,0.177840212464575,-0.259792401430406,0.795023912548611,0.972698700255646
"ENSG00000123989.13:ENST00000243776.10:CDS",6.59617800662217,1.05593646880222,0.753955758620273,1.40052842189915,0.161355138448678,NA
"ENSG00000123992.19:ENST00000520694.6:CDS",5.81580441810557,0.118792991769528,0.754975113648199,0.157346897430162,0.874971461739159,NA
"ENSG00000123999.4:ENST00000243786.2:CDS",0.148625212205823,-0.759986425353481,4.0804728567969,-0.186249597050391,0.852249031507618,NA
"ENSG00000124006.14:ENST00000404537.5:CDS",9.39524778819983,1.12516739682798,0.609867646047841,1.84493701890806,0.0650467008346757,NA
"ENSG00000124019.9:ENST00000389874.3:CDS",0.153704529552121,-0.759986425353481,4.0804728567969,-0.186249597050391,0.852249031507618,NA
"ENSG00000124067.16:ENST00000316341.7:CDS",33.5338066057251,1.14126057007617,0.34984958944567,3.26214637520219,0.00110572032875225,NA
"ENSG00000124074.11:ENST00000243878.8:CDS",2.43646321624914,-0.350469909069501,1.22222743893992,-0.286746883520694,0.774306136423716,NA
"ENSG00000124092.12:ENST00000608263.5:CDS",0,NA,NA,NA,NA,NA
"ENSG00000124098.9:ENST00000371384.3:CDS",2.04270387665484,1.20869044407518,1.39568905017082,0.866016999937947,0.386480839268369,NA
"ENSG00000124102.4:ENST00000243924.3:CDS",0,NA,NA,NA,NA,NA
"ENSG00000124103.8:ENST00000371328.3:CDS",0,NA,NA,NA,NA,NA
"ENSG00000124104.18:ENST00000372542.5:CDS",30.7250086145336,0.371463819987975,0.367048863536474,1.01202825261183,0.31152454507123,NA
"ENSG00000124107.5:ENST00000338380.2:CDS",19.420704135565,-0.501058287993831,0.449800115061223,-1.11395766967652,0.265297346952963,NA
"ENSG00000124116.18:ENST00000243938.8:CDS",0.164301090636343,-0.759986425353481,4.0804728567969,-0.186249597050391,0.852249031507618,NA
"ENSG00000124120.10:ENST00000372904.7:CDS",14.6561274333266,0.636509634913578,0.488556604496803,1.30283702861649,0.192630406160107,NA
"ENSG00000124126.13:ENST00000371941.3:CDS",11.4423661063658,-0.262800239867505,0.571214613475093,-0.46007268313517,0.645464050829804,NA
"ENSG00000124134.8:ENST00000306117.5:CDS",13.4251918797213,0.917105779480848,0.546096493433203,1.67938412077174,0.0930772059909417,NA
"ENSG00000124140.13:ENST00000243964.6:CDS",1.21784278578402,1.51579554673965,1.78505276389653,0.84916007940901,0.395792223382512,NA
"ENSG00000124143.10:ENST00000373345.8:CDS",0,NA,NA,NA,NA,NA
"ENSG00000124145.6:ENST00000372733.3:CDS",6.26376595512379,-0.247914319384889,0.736304512273718,-0.336700801437881,0.736342459153302,NA
"ENSG00000124151.18:ENST00000372004.7:CDS",58.7465528314349,0.0114238062391314,0.268510615564135,0.042545082305704,0.966064173781737,0.989290994430727
"ENSG00000124155.17:ENST00000279036.11:CDS",37.9642108448239,0.0460577529938873,0.318615503171602,0.14455590683885,0.885061512708177,NA
"ENSG00000124157.6:ENST00000372769.3:CDS",0,NA,NA,NA,NA,NA
"ENSG00000124159.15:ENST00000372754.5:CDS",0.676393419962608,-1.33859692878039,2.43686981264091,-0.549309988509278,0.582792733756314,NA
"ENSG00000124160.11:ENST00000290231.10:CDS",35.483934387487,-0.449331624913764,0.331139528915231,-1.35692536129925,0.174804927559834,NA
"ENSG00000124164.15:ENST00000475243.5:CDS",12.6882226286311,-0.0257521557866742,0.534037924774585,-0.0482215861308801,0.961539646952859,NA
"ENSG00000124171.8:ENST00000371610.6:CDS",3.65358876200879,-0.331235830222966,0.961135998729014,-0.344629512015974,0.730372916127294,NA
"ENSG00000124172.9:ENST00000243997.7:CDS",17.520853010285,-0.00869631991775904,0.491532957762922,-0.0176922417518816,0.985884369865668,NA
"ENSG00000124177.14:ENST00000373233.7:CDS",150.987616831117,0.393963179262185,0.261810198948572,1.50476635686592,0.132384156126962,0.701715175013241
"ENSG00000124181.14:ENST00000373271.5:CDS",37.4673455619139,0.086762014195154,0.316367723627558,0.274244202917785,0.783896960742436,NA
"ENSG00000124191.17:ENST00000372999.5:CDS",0.880882367524266,3.36536128026312,2.15618767358349,1.56079237512292,0.118572747089326,NA
"ENSG00000124193.14:ENST00000244020.4:CDS",89.8881557416327,-0.509072203756872,0.261566070118728,-1.946247093615,0.051625065425965,0.468541973107379
"ENSG00000124194.16:ENST00000342560.9:CDS",6.02509229791951,0.357211279213783,0.740397994357432,0.482458464145078,0.62948029788913,NA
"ENSG00000124196.5:ENST00000373003.1:CDS",1.15634211821668,-1.13550872443596,1.75177021238299,-0.648206435073063,0.516851440371033,NA
"ENSG00000124201.14:ENST00000396105.5:CDS",76.0076978008963,0.465315254854345,0.253149900371089,1.8381016708766,0.0660474250382628,0.539395675131551
"ENSG00000124203.6:ENST00000637017.1:CDS",0,NA,NA,NA,NA,NA
"ENSG00000124205.16:ENST00000311585.11:CDS",0,NA,NA,NA,NA,NA
"ENSG00000124207.16:ENST00000262982.2:CDS",355.863528509781,-0.238071772985319,0.181727797596069,-1.31004599260311,0.190180277059509,0.74200064725278
"ENSG00000124209.3:ENST00000244040.3:CDS",8.10430188296848,0.299975516016201,0.675267620164233,0.444232045278942,0.656874826049257,NA
"ENSG00000124212.5:ENST00000244043.4:CDS",0.164301090636343,-0.759986425353481,4.0804728567969,-0.186249597050391,0.852249031507618,NA
"ENSG00000124214.19:ENST00000371856.6:CDS",69.9686175873191,-0.316323777456173,0.257588520162469,-1.22801970078736,0.219439572541215,0.756389094864137
"ENSG00000124215.16:ENST00000348616.8:CDS",0.153704529552121,-0.759986425353481,4.0804728567969,-0.186249597050391,0.852249031507618,NA
"ENSG00000124216.3:ENST00000244050.2:CDS",1.12998677159112,-1.13607499476698,1.80263426267851,-0.630230445680587,0.528543822413751,NA
"ENSG00000124217.4:ENST00000244051.2:CDS",2.79136635272191,-0.690374015682841,1.1990582038487,-0.575763556320199,0.564775009678883,NA
"ENSG00000124222.22:ENST00000371141.8:CDS",0.153704529552121,-0.759986425353481,4.0804728567969,-0.186249597050391,0.852249031507618,NA
"ENSG00000124225.15:ENST00000341744.7:CDS",7.01219624845984,-0.692098975014568,0.702184866218135,-0.985636416150795,0.324311561317832,NA
"ENSG00000124226.10:ENST00000244061.5:CDS",5.45059285594239,-0.422370386130393,0.798588424655698,-0.528896203714063,0.596877455619642,NA
"ENSG00000124228.14:ENST00000622530.4:CDS",221.921357517011,-0.192372360176471,0.228484037594138,-0.841950983543919,0.399815390751059,0.85207964434155
"ENSG00000124232.10:ENST00000343694.7:CDS",0.355237912992262,2.0523387248536,3.22628083298957,0.636131456340656,0.524690744240626,NA
"ENSG00000124233.11:ENST00000372781.3:CDS",0.164301090636343,-0.759986425353481,4.0804728567969,-0.186249597050391,0.852249031507618,NA
"ENSG00000124237.5:ENST00000371168.3:CDS",0.148625212205823,-0.759986425353481,4.0804728567969,-0.186249597050391,0.852249031507618,NA
"ENSG00000124243.17:ENST00000358791.9:CDS",1.00295475512133,0.201736256451178,1.73489326684061,0.116281652771964,0.907429325931646,NA
"ENSG00000124249.6:ENST00000372861.4:CDS",3.06523948983696,0.848776179684379,1.03441592791805,0.820536649501031,0.411910245249792,NA
"ENSG00000124251.10:ENST00000372726.4:CDS",47.7724912417513,-0.0170393392668741,0.333944137348734,-0.051024519855787,0.959305981974055,0.989290994430727
"ENSG00000124253.10:ENST00000319441.5:CDS",0,NA,NA,NA,NA,NA
"ENSG00000124256.14:ENST00000371173.7:CDS",0,NA,NA,NA,NA,NA
"ENSG00000124257.6:ENST00000372518.4:CDS",2.71236893380074,0.941062368302932,1.10707820287506,0.850041456745346,0.395302037954216,NA
"ENSG00000124260.11:ENST00000244096.7:CDS",0.148625212205823,-0.759986425353481,4.0804728567969,-0.186249597050391,0.852249031507618,NA
"ENSG00000124275.14:ENST00000264668.6:CDS",98.2072386434156,-0.0357430835284971,0.236850268634839,-0.150910040062498,0.880046680371035,0.979428180597169
"ENSG00000124279.11:ENST00000264669.9:CDS",37.3325878465907,-0.31984143885381,0.322251682967897,-0.992520615899075,0.320943627845672,NA
"ENSG00000124299.13:ENST00000244137.11:CDS",10.7425708272842,-0.198046569509457,0.559551447063134,-0.353938088354387,0.723385281864403,NA
"ENSG00000124302.12:ENST00000262622.4:CDS",0,NA,NA,NA,NA,NA
"ENSG00000124313.14:ENST00000642864.1:CDS",1.47034068036402,-0.102266295841565,1.53321030875471,-0.0667007619617604,0.946819927707029,NA
"ENSG00000124333.15:ENST00000286448.11:CDS",31.8992030346055,-0.296971214989135,0.341892779609702,-0.868609203529104,0.385060918758412,NA
"ENSG00000124334.17:ENST00000369423.7:CDS",0,NA,NA,NA,NA,NA
"ENSG00000124343.13:ENST00000644266.1:CDS",0,NA,NA,NA,NA,NA
"ENSG00000124356.15:ENST00000394070.6:CDS",19.2775055169332,-0.014165250215644,0.467681234826352,-0.0302882586702532,0.975837160501906,NA
"ENSG00000124357.12:ENST00000443938.6:CDS",10.2837691254505,-0.274312425822303,0.590385695397469,-0.464632574875693,0.642194600514266,NA
"ENSG00000124370.10:ENST00000244217.5:CDS",2.65460428356584,-0.956595179007233,1.20640642675176,-0.792929445496121,0.427818930570988,NA
"ENSG00000124374.8:ENST00000244221.8:CDS",0,NA,NA,NA,NA,NA
"ENSG00000124380.10:ENST00000244227.7:CDS",14.9780608174345,-0.132078231241834,0.52466097821277,-0.251740145973409,0.801241924055856,NA
"ENSG00000124383.8:ENST00000244230.6:CDS",179.794514393697,-0.21357808208956,0.237428661616343,-0.899546333772784,0.368361727762256,0.836483073969149
"ENSG00000124391.4:ENST00000244241.4:CDS",1.52600693773665,1.22699743489457,1.52051526479403,0.806961602625393,0.419688605508352,NA
"ENSG00000124406.16:ENST00000381668.9:CDS",3.69030956569546,0.738928260719972,0.971204036994527,0.760837303566662,0.446754250282025,NA
"ENSG00000124422.11:ENST00000261497.8:CDS",31.8219935281749,-0.191501503224325,0.368844300432057,-0.519193337134405,0.603625924905612,NA
"ENSG00000124429.17:ENST00000262753.8:CDS",0,NA,NA,NA,NA,NA
"ENSG00000124440.15:ENST00000377670.8:CDS",1.85964231060757,-0.0902591127505849,1.3726052606495,-0.0657575162635438,0.947570880100759,NA
"ENSG00000124444.15:ENST00000336564.4:CDS",1.12490745424482,-1.13061792588577,1.89283588311667,-0.597314292258732,0.550297564046523,NA
"ENSG00000124449.6:ENST00000244314.5:CDS",0.148625212205823,-0.759986425353481,4.0804728567969,-0.186249597050391,0.852249031507618,NA
"ENSG00000124459.11:ENST00000269973.9:CDS",17.7117913203239,-0.149945419013231,0.442098102207333,-0.33916775092355,0.734483361947721,NA
"ENSG00000124466.8:ENST00000244333.3:CDS",0.878243969859519,2.09627881575529,2.01993714779395,1.03779408089243,0.299365933122288,NA
"ENSG00000124467.18:ENST00000404209.8:CDS",0.153704529552121,-0.759986425353481,4.0804728567969,-0.186249597050391,0.852249031507618,NA
"ENSG00000124469.11:ENST00000244336.9:CDS",0.175214818177335,1.16356692628901,4.0804728567969,0.285154923736556,0.775525452875901,NA
"ENSG00000124479.9:ENST00000378062.5:CDS",0,NA,NA,NA,NA,NA
"ENSG00000124486.12:ENST00000324545.8:CDS",359.025899979273,-0.0217829204063764,0.158191828760541,-0.137699403167971,0.89047799110987,0.981743793008018
"ENSG00000124490.13:ENST00000339139.4:CDS",0,NA,NA,NA,NA,NA
"ENSG00000124491.15:ENST00000264870.7:CDS",0,NA,NA,NA,NA,NA
"ENSG00000124493.13:ENST00000538487.6:CDS",0.532856869488394,2.6372327949114,2.76940538296155,0.952274019230507,0.340958030444605,NA
"ENSG00000124496.12:ENST00000541110.5:CDS",8.4778514393574,0.916491490138337,0.64317478792598,1.42494934089956,0.154171845403385,NA
"ENSG00000124507.10:ENST00000620693.4:CDS",0.148625212205823,-0.759986425353481,4.0804728567969,-0.186249597050391,0.852249031507618,NA
"ENSG00000124508.16:ENST00000356709.8:CDS",3.58141689917045,-0.591430884933826,0.974099185962554,-0.607156738714862,0.54374689905052,NA
"ENSG00000124523.15:ENST00000606117.1:CDS",1.71330154824697,0.72134653391372,1.5906245936493,0.453498919099928,0.650189521503047,NA
"ENSG00000124532.14:ENST00000443868.6:CDS",8.39643513720979,0.309338917664979,0.638106984713725,0.484775946785409,0.627835286672285,NA
"ENSG00000124535.15:ENST00000380769.8:CDS",10.097838064962,0.0591830557298201,0.606684398740114,0.0975516361599606,0.922288330002563,NA
"ENSG00000124541.6:ENST00000244496.5:CDS",22.2227460198656,-0.14388210815632,0.411713987118757,-0.3494710227438,0.72673572160028,NA
"ENSG00000124557.12:ENST00000244513.10:CDS",1.64480040569295,-0.386994739847375,1.38225374554119,-0.27997373209928,0.779497658026512,NA
"ENSG00000124562.9:ENST00000244520.9:CDS",23.8030821689815,0.720394317050958,0.417381161474013,1.72598666050675,0.0843498126020144,NA
"ENSG00000124564.17:ENST00000397060.8:CDS",0,NA,NA,NA,NA,NA
"ENSG00000124568.10:ENST00000244527.8:CDS",0,NA,NA,NA,NA,NA
"ENSG00000124570.19:ENST00000644178.1:CDS",61.105519923881,-0.0581805649480016,0.27637633793025,-0.210512106006285,0.833268004124804,0.976482328918525
"ENSG00000124571.17:ENST00000265351.11:CDS",116.641811842728,0.0427556321666437,0.229283576608469,0.186474900640854,0.852072360023678,0.977665258417422
"ENSG00000124574.14:ENST00000244533.7:CDS",4.05844169706457,-0.637568716783367,0.979851624287296,-0.65067883848956,0.515253826234791,NA
"ENSG00000124587.13:ENST00000304611.12:CDS",15.0676651566612,0.271481208298273,0.495738866711536,0.547629460847265,0.583946356121051,NA
"ENSG00000124588.19:ENST00000380455.8:CDS",17.5572153406039,0.345621212996968,0.449885110156219,0.768243280772183,0.44234266467325,NA
"ENSG00000124593.16:ENST00000456057.5:CDS",0,NA,NA,NA,NA,NA
"ENSG00000124596.16:ENST00000479950.5:CDS",5.87633828531127,-0.612535775560662,0.758782184185357,-0.807261673148392,0.419515740399674,NA
"ENSG00000124602.9:ENST00000244565.7:CDS",0,NA,NA,NA,NA,NA
"ENSG00000124608.4:ENST00000244571.4:CDS",22.5625844956584,0.2295598928465,0.40491555153213,0.566932764073609,0.570759863002779,NA
"ENSG00000124613.8:ENST00000244576.8:CDS",0.996346080778206,0.294585502771759,3.90840916681645,0.075372226959469,0.939918556013384,NA
"ENSG00000124614.15:ENST00000621356.3:CDS",37.8528921337045,-0.0102526253491688,0.338039800664074,-0.0303296396726885,0.975804158400836,NA
"ENSG00000124615.19:ENST00000340692.9:CDS",0,NA,NA,NA,NA,NA
"ENSG00000124641.15:ENST00000265350.8:CDS",4.79500075750466,-0.091222947871008,0.899733422582066,-0.101388862057847,0.919241777702607,NA
"ENSG00000124659.6:ENST00000372876.1:CDS",2.8070230598524,0.0431151984678649,1.07893030426822,0.0399610598546562,0.968124171213421,NA
"ENSG00000124664.10:ENST00000374037.7:CDS",0,NA,NA,NA,NA,NA
"ENSG00000124678.17:ENST00000311875.9:CDS",0,NA,NA,NA,NA,NA
"ENSG00000124688.13:ENST00000372171.4:CDS",2.93186983973275,1.48034709115585,1.14186887081721,1.29642477257166,0.194829181969067,NA
"ENSG00000124701.5:ENST00000244669.2:CDS",8.44611878022881,0.542996380572241,0.632107067813007,0.859025959717434,0.390326193917022,NA
"ENSG00000124702.17:ENST00000326974.8:CDS",10.7586385136049,-0.0188563788421076,0.581541477675448,-0.0324248219017511,0.974133267877584,NA
"ENSG00000124713.5:ENST00000372808.3:CDS",12.9371438492027,1.65719064132547,0.551146894410198,3.00680391767223,0.00264009998615389,NA
"ENSG00000124721.17:ENST00000327475.10:CDS",0.482306710824807,-2.27916511563549,2.65807142143327,-0.857450667900611,0.391195867485933,NA
"ENSG00000124731.12:ENST00000591620.1:CDS",0,NA,NA,NA,NA,NA
"ENSG00000124733.4:ENST00000642555.1:CDS",17.60872711707,-0.125075069486489,0.465679824999605,-0.268585974250861,0.788248306746016,NA
"ENSG00000124743.5:ENST00000370905.3:CDS",5.73875560104886,0.708639038813092,0.767927294485632,0.92279444148127,0.356114338091318,NA
"ENSG00000124749.16:ENST00000244728.9:CDS",0,NA,NA,NA,NA,NA
"ENSG00000124762.13:ENST00000405375.5:CDS",1.81142272753727,-0.635239941161287,1.40709455667606,-0.451455048381322,0.651661616007516,NA
"ENSG00000124766.6:ENST00000244745.3:CDS",34.485048284381,0.316756396434792,0.339828151325424,0.932107582021542,0.351280930054248,NA
"ENSG00000124767.6:ENST00000373365.4:CDS",72.868418991061,-0.353528023737492,0.259362381153494,-1.36306592407582,0.172861734934744,0.729697738034128
"ENSG00000124772.11:ENST00000244751.6:CDS",0,NA,NA,NA,NA,NA
"ENSG00000124780.13:ENST00000453413.2:CDS",0,NA,NA,NA,NA,NA
"ENSG00000124782.19:ENST00000379938.6:CDS",24.1992497928778,0.611008673400498,0.41216264247786,1.48244554559143,0.13822178274586,NA
"ENSG00000124783.13:ENST00000244763.8:CDS",98.8563597859953,-0.321555755530326,0.224023781355684,-1.43536437776572,0.151183291382836,0.714986260227667
"ENSG00000124784.8:ENST00000379834.6:CDS",70.3519254097959,-0.478248041946267,0.283667173003134,-1.68594778480407,0.0918058569559464,0.610252592729705
"ENSG00000124785.8:ENST00000244766.6:CDS",0,NA,NA,NA,NA,NA
"ENSG00000124786.11:ENST00000379660.4:CDS",4.70065552498575,0.18451469121799,0.845882795655515,0.218132691864244,0.827325726226476,NA
"ENSG00000124787.13:ENST00000380051.6:CDS",11.4694255349469,-0.462303410088085,0.598053064221938,-0.77301403127085,0.439514076724101,NA
"ENSG00000124788.18:ENST00000244769.8:CDS",1.46993953533514,-0.785373388902164,1.55548630184704,-0.504905371374589,0.613625301281517,NA
"ENSG00000124789.11:ENST00000537253.5:CDS",78.8295045732681,-0.304753670391286,0.241223294568078,-1.26336749913379,0.206457138644979,0.750511581863961
"ENSG00000124795.15:ENST00000397239.7:CDS",533.135723989237,-0.113598075953115,0.183275689697577,-0.619820752771755,0.535375804120133,0.902147274188553
"ENSG00000124802.11:ENST00000379715.9:CDS",0.808868045983531,-0.373105128393591,2.04236970315674,-0.182682463325279,0.855047176436618,NA
"ENSG00000124812.14:ENST00000335847.8:CDS",0,NA,NA,NA,NA,NA
"ENSG00000124813.21:ENST00000371438.5:CDS",2.19763820680973,0.895012612576906,1.22855523206624,0.728508242215233,0.466302525071364,NA
"ENSG00000124818.15:ENST00000371211.6:CDS",0,NA,NA,NA,NA,NA
"ENSG00000124827.6:ENST00000379491.4:CDS",2.19947538587802,0.400924011455348,1.27359055104303,0.314798198782963,0.752914879421897,NA
"ENSG00000124831.18:ENST00000244815.9:CDS",203.624876050803,-0.341755122322381,0.466249743922667,-0.732987260104674,0.463566199682973,0.879393289503441
"ENSG00000124839.12:ENST00000264601.7:CDS",0,NA,NA,NA,NA,NA
"ENSG00000124875.9:ENST00000226317.9:CDS",0,NA,NA,NA,NA,NA
"ENSG00000124882.3:ENST00000244869.2:CDS",0,NA,NA,NA,NA,NA
"ENSG00000124900.12:ENST00000449290.6:CDS",0.482306710824807,-2.27916511563549,2.65807142143327,-0.857450667900611,0.391195867485933,NA
"ENSG00000124920.13:ENST00000278836.9:CDS",15.1308548063845,0.66362146666505,0.488176976721154,1.35938706311443,0.174023968368417,NA
"ENSG00000124935.3:ENST00000244926.3:CDS",0,NA,NA,NA,NA,NA
"ENSG00000124939.5:ENST00000244930.5:CDS",0,NA,NA,NA,NA,NA
"ENSG00000124942.13:ENST00000257247.11:CDS",5.94913621538575,0.0416847791680475,0.775358546615064,0.0537619393634445,0.957124833629112,NA
"ENSG00000125037.12:ENST00000245046.6:CDS",25.0445992078896,0.074198903060067,0.382007225232283,0.194234292335569,0.845992432748118,NA
"ENSG00000125046.14:ENST00000544814.5:CDS",0.175214818177335,1.16356692628901,4.0804728567969,0.285154923736556,0.775525452875901,NA
"ENSG00000125084.11:ENST00000293549.3:CDS",0,NA,NA,NA,NA,NA
"ENSG00000125089.16:ENST00000245105.7:CDS",5.72423173371149,0.20574174481665,0.790131522215335,0.260389237781326,0.794563543718385,NA
"ENSG00000125107.17:ENST00000317147.9:CDS",311.204556758955,-0.0646161330979283,0.176346104003693,-0.366416561698325,0.714054263339595,0.950743608393947
"ENSG00000125122.15:ENST00000393992.5:CDS",8.53499288751124,0.150454882415633,0.634792509833675,0.237014268575813,0.812645720884876,NA
"ENSG00000125124.11:ENST00000245157.9:CDS",41.1587697642007,-0.543295016294736,0.344275214938844,-1.57808344231589,0.114546441532366,NA
"ENSG00000125144.13:ENST00000444837.6:CDS",0,NA,NA,NA,NA,NA
"ENSG00000125148.6:ENST00000245185.5:CDS",0.523006056867256,1.10081169060159,2.52186324777816,0.436507289430321,0.662468711616076,NA
"ENSG00000125149.11:ENST00000219139.7:CDS",2.50176834627321,0.386397668354665,1.15146697157152,0.335569910292182,0.737195217608766,NA
"ENSG00000125166.12:ENST00000245206.9:CDS",54.2279516863792,-0.294536020439774,0.306965599033126,-0.959508235996142,0.337302772611733,0.818885393707641
"ENSG00000125170.10:ENST00000340099.8:CDS",4.31923742397488,0.440005559981128,0.90205226745061,0.487782776961114,0.625703712026484,NA
"ENSG00000125207.7:ENST00000245255.7:CDS",0,NA,NA,NA,NA,NA
"ENSG00000125245.12:ENST00000340807.3:CDS",126.422894103776,0.568468283859117,0.22500226953734,2.52650022165567,0.0115205315717514,0.263669905189998
"ENSG00000125246.15:ENST00000376355.7:CDS",4.43814230748073,-0.810384169388736,0.895606060170077,-0.90484444604455,0.365547801509878,NA
"ENSG00000125247.15:ENST00000376234.7:CDS",3.64906087046522,0.20701497443727,0.964446377359163,0.214646432706934,0.830042989515238,NA
"ENSG00000125249.6:ENST00000245304.4:CDS",5.34758049290367,0.00313846586889278,0.803076919122016,0.00390805138855689,0.99688183407147,NA
"ENSG00000125255.6:ENST00000245312.4:CDS",0.164301090636343,-0.759986425353481,4.0804728567969,-0.186249597050391,0.852249031507618,NA
"ENSG00000125257.14:ENST00000645237.1:CDS",39.7321003530439,0.0545409848499562,0.334028603146389,0.163282378623286,0.870296107525252,NA
"ENSG00000125266.7:ENST00000646441.1:CDS",8.53849780082055,0.378205596274179,0.626686950637305,0.603500034410427,0.546176092637474,NA
"ENSG00000125285.5:ENST00000376945.3:CDS",0,NA,NA,NA,NA,NA
"ENSG00000125304.9:ENST00000642475.1:CDS",168.445055495132,-0.0934439335364129,0.205164604690131,-0.455458355877445,0.648779520835264,0.936351639242306
"ENSG00000125319.14:ENST00000319977.8:CDS",5.25002627286388,0.66129148433765,0.810171586998189,0.816236331846488,0.414364980862268,NA
"ENSG00000125337.17:ENST00000643607.1:CDS",0,NA,NA,NA,NA,NA
"ENSG00000125347.13:ENST00000245414.8:CDS",4.14953050515016,-0.145612259433995,0.878846650165212,-0.165685628325057,0.868404356661112,NA
"ENSG00000125351.11:ENST00000276201.6:CDS",78.8349896148535,0.0342784230287748,0.745104987486452,0.0460048229504007,0.963306405822966,0.989290994430727
"ENSG00000125352.5:ENST00000371442.3:CDS",16.3480348001949,0.0686592030933615,0.481017466892831,0.142737442648124,0.886497544518517,NA
"ENSG00000125354.22:ENST00000394610.5:CDS",23.4987880511222,-0.210373649310317,0.390765557076839,-0.538362825229629,0.590326585822596,NA
"ENSG00000125355.15:ENST00000371369.8:CDS",0.177618956496131,1.16356692628901,4.0804728567969,0.285154923736556,0.775525452875901,NA
